nom;annee;mois;temp_RF;lat;lon;altitude;pr_RF;ERA5_sde_cm;neige_RF_cm;pct_neige
CADI_POP1;2003;10;4.38765334472006;42.2369;1.7043;2357;91.8764452001703;0.031502016;1.56766241129012;0
CADI_POP1;2003;11;2.36744163951336;42.2369;1.7043;2357;79.9001314935065;0.1595052;13.1306952954973;27.2727272727273
CADI_POP1;2003;12;-0.936699951116676;42.2369;1.7043;2357;84.714803042328;9.954638;66.1991673092799;100
CADI_POP1;2004;1;-2.66603467892275;42.2369;1.7043;2357;15.5075302669553;2.4225051;65.8640106805042;44.4444444444444
CADI_POP1;2004;2;-2.09550099064542;42.2369;1.7043;2357;60.8610946488697;4.4315734;122.412552328297;7.14285714285714
CADI_POP1;2004;3;-0.943653997710799;42.2369;1.7043;2357;89.7208576118327;2.1988406;134.99942161879;37.5
CADI_POP1;2004;4;1.17436605291299;42.2369;1.7043;2357;84.4605382700634;1.2565104;169.970437183571;80
CADI_POP1;2004;5;4.12002866486236;42.2369;1.7043;2357;86.5747824675325;0.012600807;89.6059556380756;40
CADI_POP1;2004;6;11.7671575043744;42.2369;1.7043;2357;66.8924277657528;-7.2791904e-22;12.0045496597706;0
CADI_POP1;2004;7;12.7166010701028;42.2369;1.7043;2357;64.6850872636623;-7.306941e-22;0.0003809523809523;0
CADI_POP1;2004;8;13.2127078090178;42.2369;1.7043;2357;127.186810738336;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2004;9;10.8548884953364;42.2369;1.7043;2357;61.9937315295816;-7.345365e-22;0.12530701337052;0
CADI_POP1;2004;10;6.00562829464674;42.2369;1.7043;2357;45.2738315934066;0.04095262;1.52870713679388;0
CADI_POP1;2004;11;0.982092850902105;42.2369;1.7043;2357;18.7096865680616;0.36458334;15.3227273200137;0
CADI_POP1;2004;12;-0.343453322287997;42.2369;1.7043;2357;46.516071957672;0.66784275;33.100713538233;25
CADI_POP1;2005;1;-2.86984704908583;42.2369;1.7043;2357;15.5075302669553;1.9310735;65.8864195982366;0
CADI_POP1;2005;2;-4.19195081078661;42.2369;1.7043;2357;32.4598296546047;6.113979;121.099916770404;75
CADI_POP1;2005;3;-0.136230262298808;42.2369;1.7043;2357;29.36981001036;1.7452117;135.32299043399;30.7692307692308
CADI_POP1;2005;4;2.12578571251498;42.2369;1.7043;2357;34.6587940836941;0.3515625;173.343231105779;0
CADI_POP1;2005;5;8.56124349825556;42.2369;1.7043;2357;61.7642826349576;0.0063004033;89.6209799182178;7.14285714285714
CADI_POP1;2005;6;13.0412245321627;42.2369;1.7043;2357;83.8474232563732;-7.345365e-22;12.0045496597706;0
CADI_POP1;2005;7;11.210830123969;42.2369;1.7043;2357;62.3377734728235;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2005;8;11.9584349499389;42.2369;1.7043;2357;52.4279041338292;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2005;9;9.14567051306417;42.2369;1.7043;2357;91.7378946849447;-7.345365e-22;0.12530701337052;0
CADI_POP1;2005;10;5.90439065162978;42.2369;1.7043;2357;99.8716862119362;-7.345365e-22;0.349767206049459;0
CADI_POP1;2005;11;0.896100342686774;42.2369;1.7043;2357;43.1817004384504;0.9277344;14.9352264118387;40
CADI_POP1;2005;12;-0.481805920708048;42.2369;1.7043;2357;31.0075382931883;2.8194304;29.9104548375497;62.5
CADI_POP1;2006;1;-3.29579034721661;42.2369;1.7043;2357;91.7131015928516;6.1302924;70.9648070952582;77.7777777777778
CADI_POP1;2006;2;-2.9531469338916;42.2369;1.7043;2357;13.2091517917268;10.867745;144.509517673834;86.6666666666667
CADI_POP1;2006;3;0.519140092492497;42.2369;1.7043;2357;47.0220951844452;1.827117;135.241325023177;85.7142857142857
CADI_POP1;2006;4;3.30439659241093;42.2369;1.7043;2357;35.7296142376142;-7.345365e-22;151.770798792483;0
CADI_POP1;2006;5;9.06429098617644;42.2369;1.7043;2357;35.5068102564103;-7.345365e-22;89.597830137254;0
CADI_POP1;2006;6;12.1334916248455;42.2369;1.7043;2357;41.911548977874;-7.345365e-22;12.0045496597706;0
CADI_POP1;2006;7;11.8981154787095;42.2369;1.7043;2357;78.5674251683502;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2006;8;11.9597402480509;42.2369;1.7043;2357;63.5778150793651;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2006;9;9.86358787107057;42.2369;1.7043;2357;92.4001007076257;-7.345365e-22;0.12530701337052;0
CADI_POP1;2006;10;7.03499487707489;42.2369;1.7043;2357;45.0197293243793;-7.345365e-22;0.349767206049459;0
CADI_POP1;2006;11;3.23713809255849;42.2369;1.7043;2357;16.6853300505051;-7.345365e-22;10.4404187213435;0
CADI_POP1;2006;12;0.39718433414355;42.2369;1.7043;2357;27.0337314010064;0.41582662;32.653752397329;0
CADI_POP1;2007;1;0.0929345046312124;42.2369;1.7043;2357;16.064563023088;0.49773186;67.5533133496191;11.1111111111111
CADI_POP1;2007;2;-0.493816122631016;42.2369;1.7043;2357;33.5043372310696;0.48828125;129.987106073705;10
CADI_POP1;2007;3;-0.911430341168466;42.2369;1.7043;2357;42.1752674778381;1.4301915;138.903765532683;10
CADI_POP1;2007;4;2.79687342609077;42.2369;1.7043;2357;90.2736238798239;0.8203125;179.400170776784;0
CADI_POP1;2007;5;7.26999062736981;42.2369;1.7043;2357;85.4749213564214;0.091355845;102.410459619956;0
CADI_POP1;2007;6;11.4425330574881;42.2369;1.7043;2357;54.6418569338069;-7.345365e-22;12.0045496597706;0
CADI_POP1;2007;7;13.3532829577892;42.2369;1.7043;2357;39.7627938718689;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2007;8;12.6308098500542;42.2369;1.7043;2357;87.5938702741703;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2007;9;9.81368673559104;42.2369;1.7043;2357;42.4604313677064;-7.345365e-22;0.12530701337052;0
CADI_POP1;2007;10;5.32634276236353;42.2369;1.7043;2357;51.52967999038;0.04410282;1.00994617120191;5.88235294117647
CADI_POP1;2007;11;0.885218168191097;42.2369;1.7043;2357;34.353056044881;0.068359375;12.5528425028719;0
CADI_POP1;2007;12;-1.1365072523909;42.2369;1.7043;2357;20.5200737854738;0.8001512;35.4737664619889;0
CADI_POP1;2008;1;-0.310838877682777;42.2369;1.7043;2357;33.1109824656825;1.5908518;66.3203899893534;26.6666666666667
CADI_POP1;2008;2;-0.576563225321239;42.2369;1.7043;2357;35.6951560437384;1.2223868;124.126021579336;8.33333333333333
CADI_POP1;2008;3;-0.734118319346311;42.2369;1.7043;2357;46.517150956451;1.8869708;135.241325023177;22.2222222222222
CADI_POP1;2008;4;1.64562524879716;42.2369;1.7043;2357;90.1671990962741;0.64778644;177.954696427687;12.5
CADI_POP1;2008;5;5.51135052220931;42.2369;1.7043;2357;236.170880933881;-7.345365e-22;89.597830137254;25
CADI_POP1;2008;6;9.59709385440764;42.2369;1.7043;2357;107.379753698154;-7.345365e-22;12.0045496597706;0
CADI_POP1;2008;7;13.0581027019253;42.2369;1.7043;2357;62.161267000592;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2008;8;12.9314116463663;42.2369;1.7043;2357;52.3431571188071;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2008;9;8.26778615020311;42.2369;1.7043;2357;50.9738120610871;-7.345365e-22;0.12530701337052;0
CADI_POP1;2008;10;5.10459306031796;42.2369;1.7043;2357;92.7664122636623;1.4711442;7.6895848791723;0
CADI_POP1;2008;11;-0.475311768750275;42.2369;1.7043;2357;88.8361876743627;1.7578125;14.4879037445377;50
CADI_POP1;2008;12;-1.40556662925928;42.2369;1.7043;2357;43.8471352934103;9.135585;65.4910024197158;28.5714285714286
CADI_POP1;2009;1;-3.07727112485888;42.2369;1.7043;2357;40.6680907851408;18.790953;90.0495898738304;100
CADI_POP1;2009;2;-1.48550245238818;42.2369;1.7043;2357;47.5559643698894;10.375977;142.275861815045;100
CADI_POP1;2009;3;0.519140092492497;42.2369;1.7043;2357;47.0220951844452;1.001764;158.561616148628;25
CADI_POP1;2009;4;1.02871615063949;42.2369;1.7043;2357;86.0237529757281;0.8561198;179.442207997152;100
CADI_POP1;2009;5;9.41199440451258;42.2369;1.7043;2357;56.9453424649425;-7.345365e-22;89.597830137254;0
CADI_POP1;2009;6;11.7780736423702;42.2369;1.7043;2357;85.2006268398268;-7.345365e-22;12.0045496597706;0
CADI_POP1;2009;7;13.081618914743;42.2369;1.7043;2357;61.8544049062049;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2009;8;10.7919819223375;42.2369;1.7043;2357;99.0611982924484;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2009;9;9.02823104347877;42.2369;1.7043;2357;76.9644170755171;-7.345365e-22;0.12530701337052;0
CADI_POP1;2009;10;6.2288643809544;42.2369;1.7043;2357;83.5553653799904;-7.345365e-22;0.349767206049459;0
CADI_POP1;2009;11;2.62982997886977;42.2369;1.7043;2357;35.0474500360751;0.37109375;15.3227273200137;21.4285714285714
CADI_POP1;2009;12;-0.816536332991297;42.2369;1.7043;2357;84.2480663419913;3.061996;30.0862062502714;27.2727272727273
CADI_POP1;2010;1;-3.07585781823291;42.2369;1.7043;2357;40.6680907851408;14.676789;92.9077912323168;100
CADI_POP1;2010;2;-3.37227793195414;42.2369;1.7043;2357;57.4204427849928;8.7786;131.92229057627;100
CADI_POP1;2010;3;-1.85192734790006;42.2369;1.7043;2357;86.5563737734488;8.637853;179.058458418358;90.9090909090909
CADI_POP1;2010;4;2.18332381941871;42.2369;1.7043;2357;39.1194388176094;0.60221356;177.789941515148;0
CADI_POP1;2010;5;4.01801528328786;42.2369;1.7043;2357;86.5090325498576;0.844254;166.207264009787;0
CADI_POP1;2010;6;8.75390495709274;42.2369;1.7043;2357;147.955089899915;-7.345365e-22;12.0045496597706;0
CADI_POP1;2010;7;11.0537953623109;42.2369;1.7043;2357;89.3476862914863;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2010;8;12.7027047749375;42.2369;1.7043;2357;62.980305026455;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2010;9;8.66493148276256;42.2369;1.7043;2357;86.579119035594;-7.345365e-22;0.12530701337052;0
CADI_POP1;2010;10;4.90529015715405;42.2369;1.7043;2357;85.4449000462501;0.031502016;1.56766241129012;0
CADI_POP1;2010;11;0.510548928087411;42.2369;1.7043;2357;35.8841786556037;0.9667969;14.9666647938333;0
CADI_POP1;2010;12;-1.84451733480343;42.2369;1.7043;2357;41.7583203259703;2.0885837;27.4686394377602;27.2727272727273
CADI_POP1;2011;1;-2.43055718149819;42.2369;1.7043;2357;33.9886634023384;1.2884325;67.6094172845284;11.7647058823529
CADI_POP1;2011;2;-0.273473763276362;42.2369;1.7043;2357;13.5465795695046;2.2460938;109.409427060484;15.3846153846154
CADI_POP1;2011;3;-0.304280480550544;42.2369;1.7043;2357;90.1386835553336;1.6475555;135.040355568486;40
CADI_POP1;2011;4;5.76975779768156;42.2369;1.7043;2357;47.7659065175565;-7.345365e-22;151.770798792483;0
CADI_POP1;2011;5;8.11412122607002;42.2369;1.7043;2357;88.3461132016132;-7.345365e-22;89.597830137254;0
CADI_POP1;2011;6;10.4719636423226;42.2369;1.7043;2357;104.56814455082;-7.345365e-22;12.0045496597706;0
CADI_POP1;2011;7;11.9129252918091;42.2369;1.7043;2357;92.6997597883598;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2011;8;13.4212834648386;42.2369;1.7043;2357;51.7691066526066;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2011;9;11.5699964836577;42.2369;1.7043;2357;52.6246129296629;-7.345365e-22;0.12530701337052;0
CADI_POP1;2011;10;5.97272545846654;42.2369;1.7043;2357;51.4836421596922;-7.345365e-22;0.349767206049459;0
CADI_POP1;2011;11;2.53392651354274;42.2369;1.7043;2357;92.9613220779221;-7.345365e-22;10.4404187213435;0
CADI_POP1;2011;12;0.770318638446686;42.2369;1.7043;2357;5.026559992785;0.1890121;30.7602541895026;0
CADI_POP1;2012;1;0.26152401497194;42.2369;1.7043;2357;4.32615674603175;0.1858619;67.4134923022913;0
CADI_POP1;2012;2;-4.13926587666447;42.2369;1.7043;2357;8.10632871572871;2.6703932;111.066847850679;0
CADI_POP1;2012;3;0.652818846498585;42.2369;1.7043;2357;81.2538417508417;0.3969254;159.975638393318;19.047619047619
CADI_POP1;2012;4;0.650123251427361;42.2369;1.7043;2357;90.1245178451178;0.41666666;173.343231105779;0
CADI_POP1;2012;5;7.38867708037941;42.2369;1.7043;2357;96.8422729557479;0.06300403;96.8239234598389;0
CADI_POP1;2012;6;12.8185772438523;42.2369;1.7043;2357;39.1661165362415;-7.345365e-22;12.0045496597706;0
CADI_POP1;2012;7;13.0969749089499;42.2369;1.7043;2357;39.5507301827802;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2012;8;11.9502596722587;42.2369;1.7043;2357;52.1206941613942;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2012;9;9.68456677990378;42.2369;1.7043;2357;80.4947836580087;-7.345365e-22;0.12530701337052;0
CADI_POP1;2012;10;6.01305000683663;42.2369;1.7043;2357;95.2793355931106;0.11970766;0.819725047112007;0
CADI_POP1;2012;11;2.61517211314286;42.2369;1.7043;2357;52.0052558321308;0.4361979;15.1067181639093;9.09090909090909
CADI_POP1;2012;12;0.51429325430969;42.2369;1.7043;2357;18.8045336580087;1.0049143;35.5997577553302;6.25
CADI_POP1;2013;1;-1.10001662904079;42.2369;1.7043;2357;71.1765193292818;3.685736;66.9997293396492;25
CADI_POP1;2013;2;-3.72533005932186;42.2369;1.7043;2357;31.2887093073593;3.9760044;135.201997211803;12.5
CADI_POP1;2013;3;-1.03427781532577;42.2369;1.7043;2357;92.5255271339772;2.419355;136.140832973852;100
CADI_POP1;2013;4;1.62246453595354;42.2369;1.7043;2357;91.4308614959115;1.1946615;171.113827643871;14.2857142857143
CADI_POP1;2013;5;3.07551124290979;42.2369;1.7043;2357;86.2016330428831;0.17641129;109.245529452753;0
CADI_POP1;2013;6;9.68663521930956;42.2369;1.7043;2357;55.9380435619936;-7.345365e-22;12.0045496597706;0
CADI_POP1;2013;7;12.9560738206907;42.2369;1.7043;2357;127.08904479317;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2013;8;13.0630226588869;42.2369;1.7043;2357;60.1809803030303;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2013;9;9.904597272934;42.2369;1.7043;2357;51.8757229076479;-7.345365e-22;0.12530701337052;0
CADI_POP1;2013;10;7.09348770712731;42.2369;1.7043;2357;32.9366988733489;0.04410282;1.00994617120191;0
CADI_POP1;2013;11;1.19497199393065;42.2369;1.7043;2357;72.9301131734007;2.578125;17.1634299612284;53.3333333333333
CADI_POP1;2013;12;0.397897567566604;42.2369;1.7043;2357;28.1627332732083;2.060232;27.2975948322651;46.1538461538462
CADI_POP1;2014;1;-0.580579945404077;42.2369;1.7043;2357;73.3270039372664;1.5561996;66.3203899893534;87.5
CADI_POP1;2014;2;-1.41623414683204;42.2369;1.7043;2357;54.4952944388945;3.5016742;134.517336387271;80
CADI_POP1;2014;3;-0.0976309145529996;42.2369;1.7043;2357;34.1934128390129;1.3199345;152.597860803778;15.3846153846154
CADI_POP1;2014;4;3.89792523464446;42.2369;1.7043;2357;87.4164447432198;0.016276041;151.722835082806;10
